drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
22/202;2020-05-11;2020-05-19;Umbenennung von Straßennamen;Dr. Alexander Wolf;AfD;9;9;2;True;True;64084;22_00202_umbenennung_von_strassennamen.md
22/203;2020-05-11;2020-05-19;Hamburger Klimaplan – wie ist der Stand bei den Klimaanlagen?;Birgit Stöver;CDU;5;7;2;True;True;64085;22_00203_hamburger_klimaplan_wie_ist_der_stand_bei_den_klimaanlagen.md
22/204;2020-05-11;2020-05-19;Politisch motivierte Kriminalität in Hamburg 2019;Dennis Gladiator;CDU;7;10;3;True;True;64086;22_00204_politisch_motivierte_kriminalitaet_in_hamburg_2019.md
22/205;2020-05-11;2020-05-19;Öffentlichkeitsarbeit des Landesamtes für Verfassungsschutz Hamburg;"Dr. Alexander Wolf; Dirk Nockemann";AfD;6;6;2;True;True;64087;22_00205_oeffentlichkeitsarbeit_des_landesamtes_fuer_verfassungsschutz_hamburg.md
22/206;2020-05-11;2020-05-19;Hygienemaßnahmen und Prävention während der Corona-Pandemie – Was tut f & w fördern und wohnen (f & w, AöR) in den Einrichtungen? – Nachfrage zu Drs. 22/140;Dr. Carola Ensslen;Die Linke;14;17;6;True;True;64088;22_00206_hygienemassnahmen_und_praevention_waehrend_der_corona_pandemie_was_tut_f_w_foerdern_und_wohnen_f_w_ao.md
22/214;2020-05-12;2020-05-19;Satzungsänderung in der Handelskammer Hamburg/Genehmigung durch die Rechtsaufsicht (II) – Nachfrage beziehungsweise Bitte um Präzisierung;Olga Fritzsche;Die Linke;3;3;2;True;True;64089;22_00214_satzungsaenderung_in_der_handelskammer_hamburg_genehmigung_durch_die_rechtsaufsicht_ii_nachfrage_bezi.md
22/215;2020-05-12;2020-05-19;Saisonarbeitskräfte in der hamburgischen Landwirtschaft;Stephan Jersch;Die Linke;14;17;4;True;True;64090;22_00215_saisonarbeitskraefte_in_der_hamburgischen_landwirtschaft.md
22/216;2020-05-12;2020-05-19;Zukunft der Schule am Edwin-Scharff-Ring 56;"Heike Sudmann; Sabine Boeddinghaus";Die Linke;1;2;2;True;True;64091;22_00216_zukunft_der_schule_am_edwin_scharff_ring_56.md
22/217;2020-05-12;2020-05-19;Hamburger Paintball-Unternehmen wird der Betrieb nicht gestattet;Dirk Nockemann;AfD;4;4;2;True;True;64092;22_00217_hamburger_paintball_unternehmen_wird_der_betrieb_nicht_gestattet.md
22/218;2020-05-12;2020-05-19;Welche Maßnahmen wurden und werden vom Senat ergriffen, um Bewohner von Alten- und Pflegeheimen vor einer Infektion mit SARS-CoV-2 zu schützen?;Thomas Reich;AfD;12;16;4;True;True;64093;22_00218_welche_massnahmen_wurden_und_werden_vom_senat_ergriffen_um_bewohner_von_alten_und_pflegeheimen_vor_ei.md
22/219;2020-05-12;2020-05-19;Personelle Situation der Teilstudiengänge Alevitische und Islamische Religion an der Universität Hamburg;"Insa Tietjen; Dr. Stephanie Rose";Die Linke;10;14;3;True;True;64094;22_00219_personelle_situation_der_teilstudiengaenge_alevitische_und_islamische_religion_an_der_universitaet_ha.md
22/220;2020-05-12;2020-05-19;Harburg-Huus vor der Schließung?;Dr. Stephanie Rose;Die Linke;8;13;2;True;True;64095;22_00220_harburg_huus_vor_der_schliessung.md
22/222;2020-05-12;2020-05-19;Aufgrund der Corona-Pandemie wurden Kapazitäten in Hamburger Krankenhäusern umgeschichtet. Wie groß ist der dadurch verursachte Behandlungsstau bei Nicht-Corona-Patienten und wann wird damit begonnen, ihn abzubauen?;Thomas Reich;AfD;11;12;7;True;True;64096;22_00222_aufgrund_der_corona_pandemie_wurden_kapazitaeten_in_hamburger_krankenhaeusern_umgeschichtet_wie_gross.md
22/223;2020-05-13;2020-05-19;Polizei Hamburg attackiert Pflegekraft;Deniz Celik;Die Linke;13;24;4;True;True;64097;22_00223_polizei_hamburg_attackiert_pflegekraft.md
22/230;2020-05-13;2020-05-19;Transparenz des Senats im Umgang mit dem SARS-CoV-2-Virus;"Thomas Reich; Detlef Ehlebracht; Olga Petersen";AfD;40;38;7;True;True;64098;22_00230_transparenz_des_senats_im_umgang_mit_dem_sars_cov_2_virus.md
22/231;2020-05-13;2020-05-19;Damit die Integration gelingt – „Flüchtlingsmonitoring“ Februar, März und April 2020;"Andreas Grutzeck; Dennis Gladiator";CDU;31;43;31;True;True;64099;22_00231_damit_die_integration_gelingt_fluechtlingsmonitoring_februar_maerz_und_april_2020.md
22/232;2020-05-13;2020-05-19;Berufsförderungswerk Farmsen – Was ist geplant?;Sandro Kappe;CDU;13;19;3;True;True;64100;22_00232_berufsfoerderungswerk_farmsen_was_ist_geplant.md
22/238;2020-05-13;2020-05-19;Genitalverstümmelungen 2019;"Olga Petersen; Thomas Reich";AfD;8;8;3;True;True;64101;22_00238_genitalverstuemmelungen_2019.md
22/250;2020-05-13;2020-05-19;Gleichstellung von Frauen und Männern 2019;"Olga Petersen; Thomas Reich";AfD;26;26;8;True;True;64102;22_00250_gleichstellung_von_frauen_und_maennern_2019.md
22/255;2020-05-14;2020-05-22;Der Einsatz von Messern gegen Menschen lässt nicht nach;Dirk Nockemann;AfD;7;7;2;True;True;64104;22_00255_der_einsatz_von_messern_gegen_menschen_laesst_nicht_nach.md
22/256;2020-05-14;2020-05-22;Unterstützt die BASFI islamische Propaganda?;Dennis Gladiator;CDU;12;15;4;True;True;64105;22_00256_unterstuetzt_die_basfi_islamische_propaganda.md
22/257;2020-05-14;2020-05-22;Appelhoffweiher: Gebäude von HAMBURG WASSER;Sandro Kappe;CDU;5;5;2;True;True;64106;22_00257_appelhoffweiher_gebaeude_von_hamburg_wasser.md
22/258;2020-05-14;2020-05-22;Abgemeldet und abgestellt – Schrottautos blockieren Hamburgs Parkplätze;André Trepoll;CDU;11;12;6;True;True;64107;22_00258_abgemeldet_und_abgestellt_schrottautos_blockieren_hamburgs_parkplaetze.md
22/259;2020-05-14;2020-05-22;Corona-Lockerungen: Stand der „Öffnung der Schulen“;Birgit Stöver;CDU;9;9;2;True;True;64108;22_00259_corona_lockerungen_stand_der_oeffnung_der_schulen.md
22/260;2020-05-14;2020-05-22;Investiert die Schulbehörde wirklich in digitale Infrastruktur in Neugraben-Fischbek?;"Birgit Stöver; André Trepoll";CDU;7;8;3;True;True;64109;22_00260_investiert_die_schulbehoerde_wirklich_in_digitale_infrastruktur_in_neugraben_fischbek.md
22/261;2020-05-15;2020-05-22;Arbeiten während der Corona-Pandemie – Gibt es ausreichend Schutzmasken für Hamburgs Justizvollzugsbedienstete?;Richard Seelmaecker;CDU;9;9;3;True;True;64110;22_00261_arbeiten_waehrend_der_corona_pandemie_gibt_es_ausreichend_schutzmasken_fuer_hamburgs_justizvollzugsbe.md
22/262;2020-05-15;2020-05-22;Lebenserwartung, Sterblichkeit und Todesursachen in Hamburg;"Thomas Reich; Olga Petersen; Marco Schulz";AfD;12;12;10;True;True;64111;22_00262_lebenserwartung_sterblichkeit_und_todesursachen_in_hamburg.md
22/271;2020-05-18;2020-05-26;Zur Situation an Hamburgs Universitäten und Fachhochschulen im Sommersemester 2020;Dr. Anke Frieling;CDU;15;37;27;True;True;64137;22_00271_zur_situation_an_hamburgs_universitaeten_und_fachhochschulen_im_sommersemester_2020.md
22/272;2020-05-18;2020-05-26;Ist die medizinische Versorgung von Obdachlosen und Menschen ohne Papiere sichergestellt? (II);Andreas Grutzeck;CDU;12;17;3;True;True;64126;22_00272_ist_die_medizinische_versorgung_von_obdachlosen_und_menschen_ohne_papiere_sichergestellt_ii.md
22/273;2020-05-18;2020-05-26;Corona-Todesfall in einer Hamburger Flüchtlingsunterkunft;Dr. Carola Ensslen;Die Linke;5;10;3;True;True;64125;22_00273_corona_todesfall_in_einer_hamburger_fluechtlingsunterkunft.md
22/274;2020-05-18;2020-05-26;Fabriciusstraße: Vereinshaus für die DLRG;Sandro Kappe;CDU;6;7;2;True;True;64127;22_00274_fabriciusstrasse_vereinshaus_fuer_die_dlrg.md
22/275;2020-05-18;2020-05-26;Bekämpfung der Schwarzarbeit und illegaler Beschäftigung – Wie viele Verfahren sind offen?;Sandro Kappe;CDU;20;20;4;True;True;64136;22_00275_bekaempfung_der_schwarzarbeit_und_illegaler_beschaeftigung_wie_viele_verfahren_sind_offen.md
22/276;2020-05-18;2020-05-26;Behörden-Posse um den idyllischen Weg an der Tarpenbek;Richard Seelmaecker;CDU;17;20;3;True;True;64131;22_00276_behoerden_posse_um_den_idyllischen_weg_an_der_tarpenbek.md
22/277;2020-05-18;2020-05-26;Unterstützung Hamburgs durch das Technische Hilfswerk (THW) während der Corona-Krise;Eckard Graage;CDU;4;4;2;True;True;64128;22_00277_unterstuetzung_hamburgs_durch_das_technische_hilfswerk_thw_waehrend_der_corona_krise.md
22/278;2020-05-18;2020-05-26;Gefährdung der öffentlichen Sicherheit und Strafverfolgung durch Personalmangel bei der Polizei?;Dennis Gladiator;CDU;7;7;6;True;True;64124;22_00278_gefaehrdung_der_oeffentlichen_sicherheit_und_strafverfolgung_durch_personalmangel_bei_der_polizei.md
22/279;2020-05-18;2020-05-26;Wie und in welchem Umfang werden Kinder und Jugendliche während der Corona-Krise von den Hamburger Jugendämtern unterstützt?;"Silke Seif; Birgit Stöver; Stephan Gamm";CDU;11;17;12;True;True;64123;22_00279_wie_und_in_welchem_umfang_werden_kinder_und_jugendliche_waehrend_der_corona_krise_von_den_hamburger_j.md
22/280;2020-05-18;2020-05-26;Geldverschwendung für Ebbe in der Dove Elbe;Dennis Gladiator;CDU;12;12;2;True;True;64118;22_00280_geldverschwendung_fuer_ebbe_in_der_dove_elbe.md
22/281;2020-05-18;2020-05-26;Brief- und Urnenwahlergebnisse bei den Bürgerschaftswahlen 2020 und 2015;Dr. Alexander Wolf;AfD;2;2;88;True;True;64119;22_00281_brief_und_urnenwahlergebnisse_bei_den_buergerschaftswahlen_2020_und_2015.md
22/282;2020-05-18;2020-05-26;Kosten für Kitaplätze 2019;Olga Petersen;AfD;4;4;1;True;True;64120;22_00282_kosten_fuer_kitaplaetze_2019.md
22/283;2020-05-18;2020-05-26;Wie sehr trifft die Corona-Pandemie Hamburgs Heiratswillige?;André Trepoll;CDU;10;12;3;True;True;64121;22_00283_wie_sehr_trifft_die_corona_pandemie_hamburgs_heiratswillige.md
22/284;2020-05-18;2020-05-26;Situation der Freiwilligen Feuerwehren im Stadtteil Rahlstedt;Eckard Graage;CDU;13;13;3;True;True;64122;22_00284_situation_der_freiwilligen_feuerwehren_im_stadtteil_rahlstedt.md
22/285;2020-05-19;2020-05-19;Extremisten auf Hamburgs Straßen und Plätzen die rote Karte zeigen! – Versammlungsmonitoring, 1. Quartal 2020;"Dr. Alexander Wolf; Dirk Nockemann; Olga Petersen; Thomas Reich; Marco Schulz";AfD;0;0;1;False;True;64103;22_00285_extremisten_auf_hamburgs_strassen_und_plaetzen_die_rote_karte_zeigen_versammlungsmonitoring_1_quartal.md
22/286;2020-05-19;2020-05-26;Verfügt der ehemalige SPD-Bundestagsabgeordnete Johannes Kahrs über ein juristisches Staatsexamen?;Olga Petersen;AfD;3;3;3;True;True;64162;22_00286_verfuegt_der_ehemalige_spd_bundestagsabgeordnete_johannes_kahrs_ueber_ein_juristisches_staatsexamen.md
22/287;2020-05-19;2020-05-26;Jobkrise in Hamburg-Harburg – Was tun Senat und Behörden für mehr Beschäftigung in Hamburgs Süden?;André Trepoll;CDU;11;16;12;True;True;64164;22_00287_jobkrise_in_hamburg_harburg_was_tun_senat_und_behoerden_fuer_mehr_beschaeftigung_in_hamburgs_sueden.md
22/288;2020-05-19;2020-05-26;Gesundheitsstandort Süderelbe – Wie steht es um die medizinische Infrastruktur in Hamburgs südlichen Stadtteilen?;André Trepoll;CDU;17;24;10;True;True;64161;22_00288_gesundheitsstandort_suederelbe_wie_steht_es_um_die_medizinische_infrastruktur_in_hamburgs_suedlichen_.md
22/289;2020-05-19;2020-05-26;Gefährdete Arbeitnehmer in der Corona-Krise;"Thomas Reich; Marco Schulz";AfD;10;10;4;True;True;64163;22_00289_gefaehrdete_arbeitnehmer_in_der_corona_krise.md
22/290;2020-05-19;2020-05-26;Die dritte Fristverlängerung für ein Kraftwerk in Wedel – Totgesagte leben länger?;Stephan Jersch;Die Linke;15;16;5;True;True;64160;22_00290_die_dritte_fristverlaengerung_fuer_ein_kraftwerk_in_wedel_totgesagte_leben_laenger.md
22/291;2020-05-20;2020-05-26;Sternbrücke in Altona;Dr. Anke Frieling;CDU;10;22;4;True;True;64182;22_00291_sternbruecke_in_altona.md
22/292;2020-05-20;2020-05-26;Pastor als Chef einer Schleuserbande zu Haftstrafe verurteilt;Dirk Nockemann;AfD;5;5;2;True;True;64173;22_00292_pastor_als_chef_einer_schleuserbande_zu_haftstrafe_verurteilt.md
22/293;2020-05-20;2020-05-26;Abzuschiebender Kosovare begeht Sexualdelikt an 29-jähriger Frau (III);Dirk Nockemann;AfD;2;2;1;True;True;64174;22_00293_abzuschiebender_kosovare_begeht_sexualdelikt_an_29_jaehriger_frau_iii.md
22/294;2020-05-20;2020-05-26;Wütender Mob greift Einsatzkräfte der Feuerwehr an (III);Dirk Nockemann;AfD;2;2;1;True;True;64175;22_00294_wuetender_mob_greift_einsatzkraefte_der_feuerwehr_an_iii.md
22/295;2020-05-20;2020-05-26;Nachfrage zu Drs. 22/186: Beziehungsgewalt in Hamburg März/April/Mai 2020;Olga Petersen;AfD;5;5;2;True;True;64176;22_00295_nachfrage_zu_drs_22_186_beziehungsgewalt_in_hamburg_maerz_april_mai_2020.md
22/296;2020-05-20;2020-05-26;Der lange Schatten des Virus – Welche Auswirkungen hat die Corona-Pandemie auf die Planungen für den ITS-Weltkongress?;Richard Seelmaecker;CDU;6;9;4;True;True;64183;22_00296_der_lange_schatten_des_virus_welche_auswirkungen_hat_die_corona_pandemie_auf_die_planungen_fuer_den_i.md
22/297;2020-05-20;2020-05-26;Nadelöhr Hauptbahnhof – Wie steht es aktuell um die für die Kapazitätserweiterung vorab zwingend erforderliche Ertüchtigung der „Altmannbrücke“?;Richard Seelmaecker;CDU;6;8;3;True;True;64177;22_00297_nadeloehr_hauptbahnhof_wie_steht_es_aktuell_um_die_fuer_die_kapazitaetserweiterung_vorab_zwingend_erf.md
22/298;2020-05-22;2020-05-29;Senat lehnt Untersuchung zu COVID-19 ab;"Thomas Reich; Olga Petersen; Marco Schulz";AfD;7;7;3;True;True;64178;22_00298_senat_lehnt_untersuchung_zu_covid_19_ab.md
22/299;2020-05-25;2020-06-02;Stand der Belegung Flüchtlingsunterkunft Poppenbütteler Berg/Neubaugebiet Ohlendiekshöhe im April 2020;Dennis Thering;CDU;13;21;5;True;True;64201;22_00299_stand_der_belegung_fluechtlingsunterkunft_poppenbuetteler_berg_neubaugebiet_ohlendiekshoehe_im_april_.md
22/300;2020-05-25;2020-06-02;Geplante Einstellung der Literatursendung „Bücherjournal“ durch den NDR;Eckard Graage;CDU;4;4;2;True;True;64200;22_00300_geplante_einstellung_der_literatursendung_buecherjournal_durch_den_ndr.md
22/301;2020-05-25;2020-06-02;Bebauung Fabriciusstieg: Wann geht es los?;Sandro Kappe;CDU;3;5;1;True;True;64199;22_00301_bebauung_fabriciusstieg_wann_geht_es_los.md
22/302;2020-05-25;2020-06-02;Beleuchtung an der Seebek schaffen – Schulweg sichern;Sandro Kappe;CDU;4;6;2;True;True;64198;22_00302_beleuchtung_an_der_seebek_schaffen_schulweg_sichern.md
22/303;2020-05-25;2020-06-02;FFH-Richtlinie;"Eckard Graage; Sandro Kappe";CDU;7;11;4;True;True;64217;22_00303_ffh_richtlinie.md
22/304;2020-05-25;2020-06-02;Entwicklungskonzept für Neuwerk;"Eckard Graage; Sandro Kappe";CDU;5;7;4;True;True;64197;22_00304_entwicklungskonzept_fuer_neuwerk.md
22/305;2020-05-25;2020-06-02;Schulentwicklungsplan im Alstertal und den Walddörfern (Region 17 und 18);Dennis Thering;CDU;5;5;2;True;True;64196;22_00305_schulentwicklungsplan_im_alstertal_und_den_walddoerfern_region_17_und_18.md
22/310;2020-05-25;2020-06-02;Senat baut heimlich neues Fährterminal. Auf Landstrom soll zukünftig verzichtet werden. Vom rot-grünen PR-Gag zum klimapolitischen Rolle-Rückwärts-Desaster?;Stephan Gamm;CDU;20;21;3;True;True;64195;22_00310_senat_baut_heimlich_neues_faehrterminal_auf_landstrom_soll_zukuenftig_verzichtet_werden_vom_rot_gruen.md
22/311;2020-05-25;2020-06-02;Sackgasse Bergedorfer Bahnhof;Dennis Gladiator;CDU;10;11;3;True;True;64194;22_00311_sackgasse_bergedorfer_bahnhof.md
22/328;2020-05-26;2020-06-02;Stillstand bei Bauvorhaben durch Corona? (II);Richard Seelmaecker;CDU;6;6;2;True;True;64203;22_00328_stillstand_bei_bauvorhaben_durch_corona_ii.md
22/329;2020-05-26;2020-06-02;Sonntags- und Feiertagsfahrverbot für Motorräder;Detlef Ehlebracht;AfD;10;10;2;True;True;64204;22_00329_sonntags_und_feiertagsfahrverbot_fuer_motorraeder.md
22/330;2020-05-26;2020-06-02;Realisierung von Vorhaben des Masterplans Binnenschifffahrt in der Freien und Hansestadt Hamburg;"Norbert Hackbusch; Olga Fritzsche";Die Linke;21;26;5;True;True;64205;22_00330_realisierung_von_vorhaben_des_masterplans_binnenschifffahrt_in_der_freien_und_hansestadt_hamburg.md
22/331;2020-05-26;2020-06-02;Irgendwas Neues zu „Studium, Forschung und Lehre tierversuchsfrei gestalten“?;Stephan Jersch;Die Linke;10;36;4;True;True;64206;22_00331_irgendwas_neues_zu_studium_forschung_und_lehre_tierversuchsfrei_gestalten.md
22/332;2020-05-26;2020-06-02;Kita-Notbetreuung in Zeiten der Corona-Krise (III);Insa Tietjen;Die Linke;9;14;4;True;True;64207;22_00332_kita_notbetreuung_in_zeiten_der_corona_krise_iii.md
22/333;2020-05-26;2020-06-02;Wie wird der Datenschutz bei den Lockerungen für Gaststätten gewahrt?;Cansu Özdemir;Die Linke;13;13;3;True;True;64208;22_00333_wie_wird_der_datenschutz_bei_den_lockerungen_fuer_gaststaetten_gewahrt.md
22/334;2020-05-26;2020-06-02;Anspruch auf Gesundheitsversorgung für Menschen ohne Papiere – nur graue Theorie?;"Dr. Carola Ensslen; Deniz Celik; Dr. Stephanie Rose";Die Linke;10;19;5;True;True;64209;22_00334_anspruch_auf_gesundheitsversorgung_fuer_menschen_ohne_papiere_nur_graue_theorie.md
22/335;2020-05-26;2020-06-02;Planten un Blomen und die Erweiterungspläne der Bucerius Law School;"Heike Sudmann; Stephan Jersch";Die Linke;9;10;2;True;True;64230;22_00335_planten_un_blomen_und_die_erweiterungsplaene_der_bucerius_law_school.md
22/336;2020-05-26;2020-06-02;Sternbrücke – aktueller Stand und Neustart der Planung?;"Norbert Hackbusch; Heike Sudmann";Die Linke;11;17;4;True;True;64210;22_00336_sternbruecke_aktueller_stand_und_neustart_der_planung.md
22/338;2020-05-26;2020-06-02;Kontrollen der Corona-Allgemeinverfügung – Wie läuft die Abstimmung zwischen Bezirksämtern und Polizei?;Dennis Gladiator;CDU;7;12;3;True;True;64231;22_00338_kontrollen_der_corona_allgemeinverfuegung_wie_laeuft_die_abstimmung_zwischen_bezirksaemtern_und_poliz.md
22/346;2020-05-27;2020-06-12;Wie hat sich die Versiegelung von Nebenflächen in Hamburg entwickelt?;Sandro Kappe;CDU;5;5;2;True;True;64315;22_00346_wie_hat_sich_die_versiegelung_von_nebenflaechen_in_hamburg_entwickelt.md
22/347;2020-05-27;2020-06-12;Park-and-ride am U-Bahnhof Ohlstedt – Wie ist der aktuelle Planungsstand?;Thilo Kleibauer;CDU;8;13;2;True;True;64312;22_00347_park_and_ride_am_u_bahnhof_ohlstedt_wie_ist_der_aktuelle_planungsstand.md
22/348;2020-05-27;2020-06-12;Noch mehr Planungschaos und immer noch kein verlässlicher Zeitplan – Warum läuft das Großprojekt „Haus der Erde“ völlig aus dem Ruder?;Thilo Kleibauer;CDU;15;22;3;True;True;64311;22_00348_noch_mehr_planungschaos_und_immer_noch_kein_verlaesslicher_zeitplan_warum_laeuft_das_grossprojekt_hau.md
22/349;2020-05-27;2020-06-12;Werden die im Kaufvertrag mit der Stadt festgelegten Nutzungen am Saseler Weg auch umgesetzt?;Thilo Kleibauer;CDU;8;12;2;True;True;64316;22_00349_werden_die_im_kaufvertrag_mit_der_stadt_festgelegten_nutzungen_am_saseler_weg_auch_umgesetzt.md
22/350;2020-05-27;2020-06-02;Bekämpfung der Schwarzarbeit und illegaler Beschäftigung – Wie viele Verfahren sind offen? (II);Sandro Kappe;CDU;8;8;2;True;True;64241;22_00350_bekaempfung_der_schwarzarbeit_und_illegaler_beschaeftigung_wie_viele_verfahren_sind_offen_ii.md
22/351;2020-05-27;2020-05-02;Geburtenzahl und neugeborene Kinder in Hamburg Mai 2020;Olga Petersen;AfD;5;5;2;True;True;64214;22_00351_geburtenzahl_und_neugeborene_kinder_in_hamburg_mai_2020.md
22/352;2020-05-27;2020-06-02;Extremisten auf Hamburgs Straßen und Plätzen die rote Karte zeigen! – Versammlungsmonitoring, 1. Quartal 2020;"Dr. Alexander Wolf; Dirk Nockemann; Olga Petersen; Thomas Reich; Marco Schulz";AfD;8;8;3;True;True;64213;22_00352_extremisten_auf_hamburgs_strassen_und_plaetzen_die_rote_karte_zeigen_versammlungsmonitoring_1_quartal.md
22/353;2020-05-27;2020-06-02;Meuterei in Santa Fu – was ist konkret geschehen?;Richard Seelmaecker;CDU;9;11;2;True;True;64242;22_00353_meuterei_in_santa_fu_was_ist_konkret_geschehen.md
22/354;2020-05-27;2020-06-02;Schulsportanlagen in der Ferienzeit nutzen;Ralf Niedmers;CDU;4;4;9;True;True;64229;22_00354_schulsportanlagen_in_der_ferienzeit_nutzen.md
22/355;2020-05-27;2020-06-02;Öffnung und Nutzung der Schul- beziehungsweise Außenschulsportanlagen für Sportvereine in Hamburg – Finanzierung dauerhaft sichern;Ralf Niedmers;CDU;3;3;1;True;True;64240;22_00355_oeffnung_und_nutzung_der_schul_beziehungsweise_aussenschulsportanlagen_fuer_sportvereine_in_hamburg_f.md
22/356;2020-05-27;2020-06-02;Betrug bei der Hamburger Corona Soforthilfe (HCS);"Dirk Nockemann; Thomas Reich; Olga Petersen; Marco Schulz";AfD;11;11;3;True;True;64216;22_00356_betrug_bei_der_hamburger_corona_soforthilfe_hcs.md
22/357;2020-05-27;2020-06-02;Vermisste Kinder in Hamburg 2019;"Olga Petersen; Thomas Reich; Marco Schulz; Dirk Nockemann";AfD;12;18;5;True;True;64212;22_00357_vermisste_kinder_in_hamburg_2019.md
