drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
21/13958;2018-08-06;2018-08-14;Vermeintliches Tötungsdelikt in der Möllner Landstraße vom 29.07.2018;Dirk Nockemann;AfD;10;16;2;True;True;57744;21_13958_vermeintliches_toetungsdelikt_in_der_moellner_landstrasse_vom_29_07_2018.md
21/13959;2018-08-06;2018-08-14;Missbrauch von Kirchenasyl in Hamburg (II);Dirk Nockemann;AfD;11;11;7;True;True;57734;21_13959_missbrauch_von_kirchenasyl_in_hamburg_ii.md
21/13960;2018-08-06;2018-08-14;Zusätzliche Kosten in Flüchtlingsunterkünften während des Ramadans (II);Dirk Nockemann;AfD;5;5;4;True;True;57735;21_13960_zusaetzliche_kosten_in_fluechtlingsunterkuenften_waehrend_des_ramadans_ii.md
21/13961;2018-08-06;2018-08-14;Konversion zum Christentum als Abschiebehindernis;Dirk Nockemann;AfD;4;6;2;True;True;57743;21_13961_konversion_zum_christentum_als_abschiebehindernis.md
21/13962;2018-08-06;2018-08-14;G20-Nachbereitung: Nachlieferung von korrigierten Daten zum elektronischen Verwahrbuch in der Gefangenensammelstelle an die Nationale Stelle zur Verhütung von Folter;Carl-Edgar Jarchow;FDP;4;6;2;True;True;57805;21_13962_g20_nachbereitung_nachlieferung_von_korrigierten_daten_zum_elektronischen_verwahrbuch_in_der_gefangen.md
21/13963;2018-08-06;2018-08-14;Wasserrettungszentrum an der Alster – Aktueller Umsetzungsstand;"Daniel Oetzel; Jens Meyer";FDP;5;11;2;True;True;57749;21_13963_wasserrettungszentrum_an_der_alster_aktueller_umsetzungsstand.md
21/13964;2018-08-06;2018-08-14;Studentische Vereinigungen an der Uni Hamburg (II);Daniel Oetzel;FDP;6;8;2;True;True;57742;21_13964_studentische_vereinigungen_an_der_uni_hamburg_ii.md
21/13965;2018-08-06;2018-08-14;Entwicklung der Schwimmabzeichen des DLRG in Hamburg;Peter Lorkowski;AfD;7;9;4;True;True;57741;21_13965_entwicklung_der_schwimmabzeichen_des_dlrg_in_hamburg.md
21/13966;2018-08-06;2018-08-14;Welcher Logik folgt der Senat bei der Bevorzugung bestimmter Berufsgruppen bei der Vergabe von Sozialwohnungen? (II);"Franziska Rath; Dennis Thering";CDU;6;16;2;True;True;57740;21_13966_welcher_logik_folgt_der_senat_bei_der_bevorzugung_bestimmter_berufsgruppen_bei_der_vergabe_von_sozial.md
21/13967;2018-08-06;2018-08-14;Gibt es in Hamburg bereits ein Ankerzentrum?;"Franziska Rath; Dennis Gladiator";CDU;8;17;4;True;True;57804;21_13967_gibt_es_in_hamburg_bereits_ein_ankerzentrum.md
21/13968;2018-08-06;2018-08-14;Wirksamer Beitrag für mehr Verkehrssicherheit oder bloße Gelddruckmaschinen? Gründe für die Standorte stationärer Blitzer in Hamburg;Dennis Thering;CDU;3;4;21;True;True;57736;21_13968_wirksamer_beitrag_fuer_mehr_verkehrssicherheit_oder_blosse_gelddruckmaschinen_gruende_fuer_die_stando.md
21/13972;2018-08-07;2018-08-14;Wie ist die Feuerwehr Hamburg auf Waldbrände vorbereitet?;Christiane Schneider;Die Linke;4;6;3;True;True;57803;21_13972_wie_ist_die_feuerwehr_hamburg_auf_waldbraende_vorbereitet.md
21/13973;2018-08-07;2018-08-14;Spielplatz oder Schrottplatz – Können auch Kinder den Hamburger Sommer draußen genießen?;André Trepoll;CDU;8;12;14;True;True;57750;21_13973_spielplatz_oder_schrottplatz_koennen_auch_kinder_den_hamburger_sommer_draussen_geniessen.md
21/13974;2018-08-07;2018-08-14;Platznachweisverfahren (II);Daniel Oetzel;FDP;3;9;2;True;True;57802;21_13974_platznachweisverfahren_ii.md
21/13976;2018-08-07;2018-08-14;Sanierungsgrund der Gedenkstätte des Standortes der Harburger Synagoge;Prof. Dr. Jörn Kruse;AfD;3;4;1;True;True;57801;21_13976_sanierungsgrund_der_gedenkstaette_des_standortes_der_harburger_synagoge.md
21/13977;2018-08-07;2018-08-14;Denkmalschutz in Hamburg;Prof. Dr. Jörn Kruse;AfD;5;5;5;True;True;57748;21_13977_denkmalschutz_in_hamburg.md
21/13978;2018-08-07;2018-08-14;Kunstwerke im öffentlichen Raum;Prof. Dr. Jörn Kruse;AfD;7;7;36;True;True;57747;21_13978_kunstwerke_im_oeffentlichen_raum.md
21/13979;2018-08-07;2018-08-14;Mahnmal zum Gedenken der Toten durch die Operation Gomorrha;Prof. Dr. Jörn Kruse;AfD;3;2;2;True;True;57797;21_13979_mahnmal_zum_gedenken_der_toten_durch_die_operation_gomorrha.md
21/13980;2018-08-07;2018-08-14;Islamische Vereine in Hamburg;Prof. Dr. Jörn Kruse;AfD;6;6;2;True;True;57796;21_13980_islamische_vereine_in_hamburg.md
21/13981;2018-08-07;2018-08-14;Die Summer School „Climate Change 2018“;Prof. Dr. Jörn Kruse;AfD;10;12;3;True;True;57795;21_13981_die_summer_school_climate_change_2018.md
21/13982;2018-08-07;2018-08-14;Arabischstämmige Intensivtäter in Hamburg – Wie ist die Lage im August 2018?;Prof. Dr. Jörn Kruse;AfD;4;4;2;True;True;57794;21_13982_arabischstaemmige_intensivtaeter_in_hamburg_wie_ist_die_lage_im_august_2018.md
21/13983;2018-08-07;2018-08-14;Muslimische Intensivtäter in Hamburg – Wie ist die Situation im August 2018?;Prof. Dr. Jörn Kruse;AfD;2;2;4;True;True;57793;21_13983_muslimische_intensivtaeter_in_hamburg_wie_ist_die_situation_im_august_2018.md
21/13984;2018-08-07;2018-08-14;EXIST ist ein Förderprogramm des Bundesministeriums für Wirtschaft und Energie (BMWi);Prof. Dr. Jörn Kruse;AfD;7;8;2;True;True;57752;21_13984_exist_ist_ein_foerderprogramm_des_bundesministeriums_fuer_wirtschaft_und_energie_bmwi.md
21/13985;2018-08-07;2018-08-14;Staatliche Förderung islamischer Organisationen während des Ramadan;Prof. Dr. Jörn Kruse;AfD;11;15;4;True;True;57751;21_13985_staatliche_foerderung_islamischer_organisationen_waehrend_des_ramadan.md
21/13986;2018-08-07;2018-08-14;Forschungsinformationssystem „FIS-Projekt“;Prof. Dr. Jörn Kruse;AfD;12;13;3;True;True;57786;21_13986_forschungsinformationssystem_fis_projekt.md
21/13996;2018-08-08;2018-08-14;Fassadenbegrünung;Ulrike Sparr;GRÜNE;5;5;2;True;True;57779;21_13996_fassadenbegruenung.md
21/13997;2018-08-08;2018-08-14;Anwärter im Justizvollzug – Ist die Qualität der Ausbildung noch gewährleistet? (IV);Anna-Elisabeth von Treuenfels-Frowein;FDP;12;16;3;True;True;57771;21_13997_anwaerter_im_justizvollzug_ist_die_qualitaet_der_ausbildung_noch_gewaehrleistet_iv.md
21/13998;2018-08-08;2018-08-14;Situation in der Hamburger Justiz – Personal Geschäftsstellen (IV);Anna-Elisabeth von Treuenfels-Frowein;FDP;4;5;5;True;True;57770;21_13998_situation_in_der_hamburger_justiz_personal_geschaeftsstellen_iv.md
21/13999;2018-08-08;2018-08-14;Barrieren für den Kulturgenuss – Wie behindertenfreundlich sind die Bedingungen im Parkhaus der Elbphilharmonie?;Dennis Thering;CDU;4;10;3;True;True;57769;21_13999_barrieren_fuer_den_kulturgenuss_wie_behindertenfreundlich_sind_die_bedingungen_im_parkhaus_der_elbphi.md
21/14001;2018-08-08;2018-08-14;Erneute Teilnahme des IZH am Al-Quds-Tag in Berlin – Hat der Wortbruch Konsequenzen?;Prof. Dr. Jörn Kruse;AfD;5;13;3;True;True;57768;21_14001_erneute_teilnahme_des_izh_am_al_quds_tag_in_berlin_hat_der_wortbruch_konsequenzen.md
21/14007;2018-08-08;2018-08-14;Situation der Erziehungsberatungsstellen, der Kinder- und Familienzentren und Elternschulen;"Sabine Boeddinghaus; Mehmet Yildiz";Die Linke;26;45;12;True;True;57767;21_14007_situation_der_erziehungsberatungsstellen_der_kinder_und_familienzentren_und_elternschulen.md
21/14008;2018-08-08;2018-08-14;Situation der Offenen Kinder- und Jugendarbeit und der Eltern-Kind-Zentren;"Sabine Boeddinghaus; Mehmet Yildiz";Die Linke;16;24;27;True;True;57828;21_14008_situation_der_offenen_kinder_und_jugendarbeit_und_der_eltern_kind_zentren.md
21/14013;2018-08-09;2018-08-17;Synergiepotenziale Netzgesellschaften – Biegt sich der Senat jetzt für den Rückkauf des Fernwärmenetzes die Vorgaben der Landeshaushaltsordnung (LHO) zurecht?;"Michael Kruse; Dr. Kurt Duwe";FDP;5;13;3;True;True;57754;21_14013_synergiepotenziale_netzgesellschaften_biegt_sich_der_senat_jetzt_fuer_den_rueckkauf_des_fernwaermenet.md
21/14014;2018-08-09;2018-08-17;Gründe für zeitlich befristete Herausnahmen von Notfallkrankenhäusern aus der Not- und Unfallversorgung – Nachfragen;Jennyfer Dutschke;FDP;0;0;45;False;True;57755;21_14014_gruende_fuer_zeitlich_befristete_herausnahmen_von_notfallkrankenhaeusern_aus_der_not_und_unfallversor.md
21/14015;2018-08-09;2018-08-17;Baustelle als Bibliothek – Starke Einschränkungen für die Studierenden der Kulturwissenschaften an der Uni Hamburg?;Daniel Oetzel;FDP;7;8;2;True;True;57756;21_14015_baustelle_als_bibliothek_starke_einschraenkungen_fuer_die_studierenden_der_kulturwissenschaften_an_de.md
21/14016;2018-08-10;2018-08-17;Vorzeitige Entlassung eines Verurteilten Terroristen?;Richard Seelmaecker;CDU;7;8;2;True;True;57757;21_14016_vorzeitige_entlassung_eines_verurteilten_terroristen.md
21/14017;2018-08-10;2018-08-17;Fahrradfalle Fahrzeugtür (II) – Wie viele „dooring“-Unfälle gab es 2017, was hat der Senat dagegen getan und wie ist es um den „Holländischen Griff“ in Hamburg bestellt?;Dennis Thering;CDU;6;8;4;True;True;57758;21_14017_fahrradfalle_fahrzeugtuer_ii_wie_viele_dooring_unfaelle_gab_es_2017_was_hat_der_senat_dagegen_getan_u.md
21/14018;2018-08-10;2018-08-17;Weiterer Einsatz von Schulterkameras („Bodycams“) bei der Polizei Hamburg (II);Karl-Heinz Warnholz;CDU;11;11;3;True;True;57759;21_14018_weiterer_einsatz_von_schulterkameras_bodycams_bei_der_polizei_hamburg_ii.md
21/14019;2018-08-10;2018-08-17;Senat trickst weiter: City-Hof-Beratungsmission (Advisory Mission) für UNESCO-Weltkulturerbe mit eingeschränkter Beratung(szeit);Heike Sudmann;Die Linke;5;17;4;True;True;57760;21_14019_senat_trickst_weiter_city_hof_beratungsmission_advisory_mission_fuer_unesco_weltkulturerbe_mit_einges.md
21/14020;2018-08-13;2018-08-21;Kategorisierung der Straftaten in der PMK zum Thema „Antisemitismus“ (II);Dr. Alexander Wolf;AfD;5;11;3;True;True;57776;21_14020_kategorisierung_der_straftaten_in_der_pmk_zum_thema_antisemitismus_ii.md
21/14021;2018-08-13;2018-08-21;Kostenentwicklung des Schutzes jüdischer Einrichtungen in Hamburg (II);"Dirk Nockemann; Dr. Alexander Wolf";AfD;5;8;3;True;True;57777;21_14021_kostenentwicklung_des_schutzes_juedischer_einrichtungen_in_hamburg_ii.md
21/14022;2018-08-13;2018-08-21;Historische Fahrzeuge bei der U- und S-Bahn;Ole Thorben Buschhüter;SPD;4;6;2;True;True;57778;21_14022_historische_fahrzeuge_bei_der_u_und_s_bahn.md
21/14023;2018-08-13;2018-08-21;Nachgefragt – Wie geht der Senat aus hochschulpolitscher Sicht mit dem Brexit um?;Carsten Ovens;CDU;8;8;7;True;True;57780;21_14023_nachgefragt_wie_geht_der_senat_aus_hochschulpolitscher_sicht_mit_dem_brexit_um.md
21/14024;2018-08-13;2018-08-21;Mediationsverfahren in Familiensachen;Daniel Oetzel;FDP;6;7;2;True;True;57781;21_14024_mediationsverfahren_in_familiensachen.md
21/14025;2018-08-13;2018-08-21;Beraterverträge/Gutachten (V) – hier: Behörde für Wirtschaft, Verkehr und Innovation (BWVI);"Jennyfer Dutschke; Michael Kruse; Ewald Aukes";FDP;4;26;37;True;True;57782;21_14025_beratervertraege_gutachten_v_hier_behoerde_fuer_wirtschaft_verkehr_und_innovation_bwvi.md
21/14026;2018-08-13;2018-08-21;Modernisierung und Vergrößerung der Stadtradflotte;Detlef Ehlebracht;AfD;14;15;2;True;True;57783;21_14026_modernisierung_und_vergroesserung_der_stadtradflotte.md
21/14027;2018-08-13;2018-08-21;Chaostage während der Sperrung der S3;Heike Sudmann;Die Linke;11;14;4;True;True;57784;21_14027_chaostage_waehrend_der_sperrung_der_s3.md
21/14028;2018-08-13;2018-08-21;Heiße Tage für den HVV;Heike Sudmann;Die Linke;6;9;3;True;True;57785;21_14028_heisse_tage_fuer_den_hvv.md
21/14029;2018-08-13;2018-08-21;Björnsonweg (II) – Wie ist der aktuelle Stand?;Christel Nicolaysen;FDP;5;15;4;True;True;57787;21_14029_bjoernsonweg_ii_wie_ist_der_aktuelle_stand.md
21/14030;2018-08-13;2018-08-21;Elbvertiefung – Wie gut ist der Senat vorbereitet? (XIV), hier: Ausschreibungsverfahren der Freien und Hansestadt Hamburg nicht im Zeitplan?;Michael Kruse;FDP;3;4;2;True;True;57788;21_14030_elbvertiefung_wie_gut_ist_der_senat_vorbereitet_xiv_hier_ausschreibungsverfahren_der_freien_und_hanse.md
21/14031;2018-08-13;2018-08-21;Gleisbelegungszeiten der Züge am geplanten Fern- und Regionalbahnhof Diebsteich;Heike Sudmann;Die Linke;2;2;1;True;True;57789;21_14031_gleisbelegungszeiten_der_zuege_am_geplanten_fern_und_regionalbahnhof_diebsteich.md
21/14032;2018-08-13;2018-08-21;„Feindeslisten“ von Nazis;Christiane Schneider;Die Linke;11;22;4;True;True;57790;21_14032_feindeslisten_von_nazis.md
21/14033;2018-08-13;2018-08-21;Wie viel Geld investiert Hamburg in Arbeitsmarktprogramme?;Dr. Carola Ensslen;Die Linke;10;17;13;True;True;57791;21_14033_wie_viel_geld_investiert_hamburg_in_arbeitsmarktprogramme.md
21/14034;2018-08-13;2018-08-21;Zustand der Köhlbrandtreppe – Besteht Handlungsbedarf?;Arno Münster;SPD;0;0;2;False;True;57792;21_14034_zustand_der_koehlbrandtreppe_besteht_handlungsbedarf.md
21/14038;2018-08-14;2018-08-21;Anti-AfD-Broschüre im Hamburger Landesinstitut für Lehrerbildung und Schulentwicklung (LI);Dr. Alexander Wolf;AfD;10;14;3;True;True;57808;21_14038_anti_afd_broschuere_im_hamburger_landesinstitut_fuer_lehrerbildung_und_schulentwicklung_li.md
21/14039;2018-08-14;2018-08-21;Besichtigung Hamburger Schulen durch Mandatsträger der Bezirksversammlungen, der Hamburgischen Bürgerschaft, des Bundestages und des Europäischen Parlamentes;Dr. Alexander Wolf;AfD;7;8;2;True;True;57831;21_14039_besichtigung_hamburger_schulen_durch_mandatstraeger_der_bezirksversammlungen_der_hamburgischen_buerge.md
21/14040;2018-08-14;2018-08-21;Gratis-Wohnen für Ausländer mit Asylhintergrund am Standort Duvenacker (Stand 06/2018);Dr. Alexander Wolf;AfD;44;59;8;True;True;57832;21_14040_gratis_wohnen_fuer_auslaender_mit_asylhintergrund_am_standort_duvenacker_stand_06_2018.md
21/14041;2018-08-14;2018-08-21;Politische Indoktrination mit Unterrichtsblättern der Bundeszentrale für politische Bildung an Hamburger Schulen;Dr. Alexander Wolf;AfD;8;8;6;True;True;57833;21_14041_politische_indoktrination_mit_unterrichtsblaettern_der_bundeszentrale_fuer_politische_bildung_an_hamb.md
21/14042;2018-08-14;2018-08-21;Programme und Fördersummen zum Kampf gegen Rechts-/ Linksextremismus;Dr. Alexander Wolf;AfD;4;4;3;True;True;57834;21_14042_programme_und_foerdersummen_zum_kampf_gegen_rechts_linksextremismus.md
21/14043;2018-08-14;2018-08-21;Milliardenprojekt U5 – Schenken Senat und HOCHBAHN den Hamburgern vor oder nach der Bürgerschaftswahl 2020 reinen Wein über die Kosten ein?;Dennis Thering;CDU;2;2;2;True;True;57835;21_14043_milliardenprojekt_u5_schenken_senat_und_hochbahn_den_hamburgern_vor_oder_nach_der_buergerschaftswahl_.md
21/14044;2018-08-14;2018-08-21;Vergewaltigung einer 14-Jährigen;"Anna-Elisabeth von Treuenfels-Frowein; Carl-Edgar Jarchow";FDP;8;14;6;True;True;57836;21_14044_vergewaltigung_einer_14_jaehrigen.md
21/14045;2018-08-14;2018-08-21;Umbau von Räumlichkeiten der verfassten Studierendenschaft;Daniel Oetzel;FDP;5;9;2;True;True;57837;21_14045_umbau_von_raeumlichkeiten_der_verfassten_studierendenschaft.md
21/14046;2018-08-14;2018-08-21;BAföG-Reform;Daniel Oetzel;FDP;7;14;2;True;True;57839;21_14046_bafoeg_reform.md
21/14047;2018-08-14;2018-08-21;Doppelte Staatsbürgerschaft;"Hans Harald Andreas Feineis; Dr. Alexander Wolf; Dirk Nockemann";AfD;8;8;49;True;True;57840;21_14047_doppelte_staatsbuergerschaft.md
21/14048;2018-08-14;2018-08-21;Hamburgs Initiativen im Bundesrat. Rot-Grün als Vorkämpfer in der Energiewende oder doch nur ein PR-Gag?;Stephan Gamm;CDU;8;18;12;True;True;57841;21_14048_hamburgs_initiativen_im_bundesrat_rot_gruen_als_vorkaempfer_in_der_energiewende_oder_doch_nur_ein_pr_.md
21/14049;2018-08-14;2018-08-21;Verfahren gegen Polizeibedienstete im Rahmen des G20-Gipfels und der Gipfelproteste (IV) – Nachfragen;Christiane Schneider;Die Linke;3;3;1;True;True;57842;21_14049_verfahren_gegen_polizeibedienstete_im_rahmen_des_g20_gipfels_und_der_gipfelproteste_iv_nachfragen.md
21/14051;2018-08-14;2018-08-21;Afghane vergewaltigt 14-jähriges Mädchen in der Innenstadt;Dirk Nockemann;AfD;12;19;2;True;True;57843;21_14051_afghane_vergewaltigt_14_jaehriges_maedchen_in_der_innenstadt.md
21/14058;2018-08-15;2018-08-21;Grundschule Richardstraße platzt aus allen Nähten;Birgit Stöver;CDU;8;14;3;True;True;57845;21_14058_grundschule_richardstrasse_platzt_aus_allen_naehten.md
21/14059;2018-08-15;2018-08-21;Entwicklung der Fluglärmbeschwerden und Verspätungen in Hamburg 2018 (6);Dennis Thering;CDU;6;6;3;True;True;57846;21_14059_entwicklung_der_fluglaermbeschwerden_und_verspaetungen_in_hamburg_2018_6.md
21/14060;2018-08-15;2018-08-21;W.I.R – Viele offene Fragen;"Hans Harald Andreas Feineis; Dr. Alexander Wolf; Dirk Nockemann; Detlef Ehlebracht";AfD;18;32;8;True;True;57847;21_14060_w_i_r_viele_offene_fragen.md
21/14061;2018-08-16;2018-08-24;Sperrung der U1 im Sommer 2018;Heike Sudmann;Die Linke;6;7;2;True;True;57848;21_14061_sperrung_der_u1_im_sommer_2018.md
21/14062;2018-08-16;2018-08-24;Abschiebehaft in Hamburg im 2. Quartal 2018;Christiane Schneider;Die Linke;5;4;4;True;True;57849;21_14062_abschiebehaft_in_hamburg_im_2_quartal_2018.md
21/14063;2018-08-16;2018-08-24;„Freiwillige“ Ausreisen und Abschiebungen aus Hamburg im 2. Quartal 2018;Christiane Schneider;Die Linke;6;8;5;True;True;57850;21_14063_freiwillige_ausreisen_und_abschiebungen_aus_hamburg_im_2_quartal_2018.md
21/14064;2018-08-16;2018-08-24;Abschiebegewahrsam in Hamburg im 2. Quartal 2018;Christiane Schneider;Die Linke;2;2;2;True;True;57851;21_14064_abschiebegewahrsam_in_hamburg_im_2_quartal_2018.md
21/14065;2018-08-16;2018-08-24;Von der Schulbank in den Flieger. Abschiebungen von Kindern aus Hamburg im 2. Quartal 2018;"Christiane Schneider; Sabine Boeddinghaus";Die Linke;4;11;2;True;True;57838;21_14065_von_der_schulbank_in_den_flieger_abschiebungen_von_kindern_aus_hamburg_im_2_quartal_2018.md
21/14066;2018-08-16;2018-08-24;Hasskriminalität in Hamburg (erstes Halbjahr 2018);Christiane Schneider;Die Linke;2;3;12;True;True;57852;21_14066_hasskriminalitaet_in_hamburg_erstes_halbjahr_2018.md
21/14067;2018-08-16;2018-08-24;Rechtswidrige Polizeigewalt – Körperverletzung im Amt (IV);Christiane Schneider;Die Linke;7;12;5;True;True;57853;21_14067_rechtswidrige_polizeigewalt_koerperverletzung_im_amt_iv.md
21/14068;2018-08-16;2018-08-24;Straf- und Gewalttaten mit rassistischem, rechtsextremistischem und/oder ausländerfeindlichem Hintergrund in Hamburg (2. Quartal 2018);Christiane Schneider;Die Linke;7;13;15;True;True;57854;21_14068_straf_und_gewalttaten_mit_rassistischem_rechtsextremistischem_und_oder_auslaenderfeindlichem_hintergr.md
21/14069;2018-08-16;2018-08-24;Suizide und Suizidversuche in Hamburg lebender Geflüchteter (erstes Halbjahr 2018);Christiane Schneider;Die Linke;4;2;3;True;True;57855;21_14069_suizide_und_suizidversuche_in_hamburg_lebender_gefluechteter_erstes_halbjahr_2018.md
21/14070;2018-08-16;2018-08-24;Task Force gegen Drogendealer (VIII);Christiane Schneider;Die Linke;8;10;2;True;True;57856;21_14070_task_force_gegen_drogendealer_viii.md
21/14071;2018-08-16;2018-08-24;Damit die Integration gelingt – „Flüchtlingsmonitoring“ Juli 2018;Franziska Rath;CDU;47;60;46;True;True;57857;21_14071_damit_die_integration_gelingt_fluechtlingsmonitoring_juli_2018.md
21/14072;2018-08-16;2018-08-24;Schutzquote bei Asylbewerbern bei nur noch rund 30 Prozent, doch warum bleiben die Zahlen der Rückführungen und freiwilligen Ausreisen so niedrig?;"Franziska Rath; Dennis Gladiator";CDU;13;16;4;True;True;57858;21_14072_schutzquote_bei_asylbewerbern_bei_nur_noch_rund_30_prozent_doch_warum_bleiben_die_zahlen_der_rueckfue.md
21/14073;2018-08-16;2018-08-24;Stand der Belegung der Flüchtlingsunterkunft Am Rehagen Ende Juli 2018;Dennis Thering;CDU;24;33;5;True;True;57859;21_14073_stand_der_belegung_der_fluechtlingsunterkunft_am_rehagen_ende_juli_2018.md
21/14074;2018-08-16;2018-08-24;Stand der Belegung der Flüchtlingsunterkunft Poppenbütteler Berg Ende Juli 2018;Dennis Thering;CDU;21;29;5;True;True;57860;21_14074_stand_der_belegung_der_fluechtlingsunterkunft_poppenbuetteler_berg_ende_juli_2018.md
21/14075;2018-08-16;2018-08-24;Abschiebungen nach Afghanistan (XIV);Christiane Schneider;Die Linke;8;10;4;True;True;57861;21_14075_abschiebungen_nach_afghanistan_xiv.md
21/14076;2018-08-16;2018-08-24;Aktenvernichtung im Staatsarchiv Hamburg;Norbert Hackbusch;Die Linke;7;7;2;True;True;57862;21_14076_aktenvernichtung_im_staatsarchiv_hamburg.md
