drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
23/4899;2026-07-28;2026-08-04;Wie häufig wurde in Hamburg die elektronische Fußfessel bei Gefährdern eingesetzt?;Dennis Thering;CDU;22;33;5;True;True;88745;23_04899_wie_haeufig_wurde_in_hamburg_die_elektronische_fussfessel_bei_gefaehrdern_eingesetzt.md
23/4900;2026-07-28;2026-08-04;Ist die Sicherheit der Anwohnerinnen und Anwohner während der Komplettsperrung der Max-Brauer-Allee gewährleistet?;Dr. Anke Frieling;CDU;12;15;3;True;True;88746;23_04900_ist_die_sicherheit_der_anwohnerinnen_und_anwohner_waehrend_der_komplettsperrung_der_max_brauer_allee_.md
23/4901;2026-07-28;2026-08-04;Fragen zur Benachteiligung der Hamburger Privatschulen bei der Finanzhilfe für Gastschüler aus Schleswig-Holstein (II);Birgit Stöver;CDU;12;12;6;True;True;88748;23_04901_fragen_zur_benachteiligung_der_hamburger_privatschulen_bei_der_finanzhilfe_fuer_gastschueler_aus_schl.md
23/4902;2026-07-28;2026-08-04;Auffälligkeiten bei Kosten in öffentlich-rechtlichen Unterkünften werfen Fragen auf;Andreas Grutzeck;CDU;8;9;3;True;True;88749;23_04902_auffaelligkeiten_bei_kosten_in_oeffentlich_rechtlichen_unterkuenften_werfen_fragen_auf.md
23/4906;2026-07-29;2026-08-04;Investitionsprogramm der FHH für Neuwerk;Dr. Anke Frieling;CDU;20;36;6;True;True;88751;23_04906_investitionsprogramm_der_fhh_fuer_neuwerk.md
23/4912;2026-07-30;2026-08-07;Geht es der Kieler Straße an den Kragen?;Philipp Heißner;CDU;19;32;14;True;True;88753;23_04912_geht_es_der_kieler_strasse_an_den_kragen.md
23/4913;2026-07-30;2026-08-07;ZRE-Kostenexplosion und Neubesetzung des Aufsichtsrates der Stadtreinigung Hamburg – welche Konsequenzen zieht der Senat und drohen weitere finanzielle Risiken bei Großprojekten der BUKEA?;Sandro Kappe;CDU;27;33;9;True;True;88754;23_04913_zre_kostenexplosion_und_neubesetzung_des_aufsichtsrates_der_stadtreinigung_hamburg_welche_konsequenze.md
23/4914;2026-07-30;2026-08-07;Nur noch halbe Sachen beim schulischen Ganztag – wann beendet der rot-grüne Senat endlich seinen kommunikativen Eiertanz und schafft Klarheit bei den schädlichen Kürzungen für die Ganztagsschulen nach Rahmenprogramm (GTS)?;"Birgit Stöver; Antje Müller-Möller";CDU;11;15;6;True;True;88759;23_04914_nur_noch_halbe_sachen_beim_schulischen_ganztag_wann_beendet_der_rot_gruene_senat_endlich_seinen_kommu.md
23/4915;2026-07-30;2026-08-07;Strompreiszone aus Schleswig-Holstein, Hamburg und Dänemark-West (NordicTwinSeaZone);Stephan Jersch;Die Linke;8;10;2;True;True;88760;23_04915_strompreiszone_aus_schleswig_holstein_hamburg_und_daenemark_west_nordictwinseazone.md
23/4916;2026-07-30;2026-08-07;Welche queerpolitischen Verschlechterungen plant der Senat?;Dr. Carola Ensslen;Die Linke;9;13;5;True;True;88761;23_04916_welche_queerpolitischen_verschlechterungen_plant_der_senat.md
23/4917;2026-07-31;2026-08-07;Wie hat sich die Zahl der Kindeswohlgefährdungen in Harburg entwickelt?;André Trepoll;CDU;9;11;5;True;True;88762;23_04917_wie_hat_sich_die_zahl_der_kindeswohlgefaehrdungen_in_harburg_entwickelt.md
23/4918;2026-07-31;2026-08-07;Zwischen Integration, Unsicherheit und Perspektivlosigkeit – wie läuft es in den Harburger Flüchtlingsunterkünften? (II);André Trepoll;CDU;15;18;27;True;True;88763;23_04918_zwischen_integration_unsicherheit_und_perspektivlosigkeit_wie_laeuft_es_in_den_harburger_fluechtlings.md
23/4919;2026-07-31;2026-07-31;Bescheidene Bescheide besser bearbeiten – wie gut und zügig arbeitet eigentlich das Finanzamt Harburg?;André Trepoll;CDU;7;7;5;True;True;88764;23_04919_bescheidene_bescheide_besser_bearbeiten_wie_gut_und_zuegig_arbeitet_eigentlich_das_finanzamt_harburg.md
23/4920;2026-07-31;2026-08-07;Vergabepraxis im Wohnungsbestand der SAGA und soziale Mischung in Hamburger Quartieren;Dr. Anke Frieling;CDU;16;22;20;True;True;88765;23_04920_vergabepraxis_im_wohnungsbestand_der_saga_und_soziale_mischung_in_hamburger_quartieren.md
23/4921;2026-07-31;2026-08-07;Sonderbares vom Sunderweg – warum hat die Stadtreinigung den Dienst quittiert und warum erkennt das Bezirksamt sein Eigentum nicht an?;"Birgit Stöver; André Trepoll";CDU;8;11;3;True;True;88769;23_04921_sonderbares_vom_sunderweg_warum_hat_die_stadtreinigung_den_dienst_quittiert_und_warum_erkennt_das_bez.md
23/4922;2026-07-31;2026-08-07;Fiese Pflanzen finden – wie ist es in Harburg um invasive und gesundheitsgefährdende Pflanzenarten bestellt?;André Trepoll;CDU;11;13;3;True;True;88771;23_04922_fiese_pflanzen_finden_wie_ist_es_in_harburg_um_invasive_und_gesundheitsgefaehrdende_pflanzenarten_bes.md
23/4923;2026-07-31;2026-08-07;Zum Ersten, zum Zweiten, zum Dritten und weg ist die einzige Zufahrt zum eigenen Grundstück – was hat sich seit 2025 bei den „herrenlosen“ Wegen in Harburg getan?;André Trepoll;CDU;7;8;2;True;True;88772;23_04923_zum_ersten_zum_zweiten_zum_dritten_und_weg_ist_die_einzige_zufahrt_zum_eigenen_grundstueck_was_hat_si.md
23/4924;2026-07-31;2026-08-07;Wenn die „Fauna“ die „Fauna“ frisst und die „Flora“ gleich mit – wie haben sich die letalen Entnahmen von Marderhunden, Nutrias und Waschbären in Harburg entwickelt?;André Trepoll;CDU;6;6;2;True;True;88766;23_04924_wenn_die_fauna_die_fauna_frisst_und_die_flora_gleich_mit_wie_haben_sich_die_letalen_entnahmen_von_mar.md
23/4925;2026-07-31;2026-08-07;Freie und „Rattenstadt“ Hamburg – wie ist es um die krankmachenden Nager in Harburg bestellt?;André Trepoll;CDU;5;6;3;True;True;88767;23_04925_freie_und_rattenstadt_hamburg_wie_ist_es_um_die_krankmachenden_nager_in_harburg_bestellt.md
23/4926;2026-07-31;2026-08-07;Status und Zukunft der Grünfläche Hohensasel/Aalkrautweg (II);"Dennis Thering; Stefan Bereuter";CDU;11;13;2;True;True;88770;23_04926_status_und_zukunft_der_gruenflaeche_hohensasel_aalkrautweg_ii.md
23/4927;2026-07-31;2026-08-07;„Tanzende Türme“: Liegt der Umzug von Wirtschafts- und Verkehrsbehörde noch im Zeit- und Kostenplan?;"Prof. Dr. Michael Becken; Philipp Heißner";CDU;18;29;6;True;True;88780;23_04927_tanzende_tuerme_liegt_der_umzug_von_wirtschafts_und_verkehrsbehoerde_noch_im_zeit_und_kostenplan.md
23/4928;2026-07-31;2026-08-07;Kahlschlag und Kommunikationsdesaster bei der Schulbegleitung – wo bleiben drei Wochen vor dem Schuljahresbeginn die Antworten von Rot-Grün auf die vielen offenen Fragen von Eltern, Schulen und Trägern?;"Birgit Stöver; Silke Seif; Antje Müller-Möller";CDU;33;43;11;True;True;88782;23_04928_kahlschlag_und_kommunikationsdesaster_bei_der_schulbegleitung_wo_bleiben_drei_wochen_vor_dem_schuljah.md
23/4929;2026-08-03;2026-08-11;Entwicklung der Überlastungsanzeigen in den Bezirksämtern – Rückschlüsse für die Haushaltsplanung;Dr. Kaja Steffens;CDU;14;15;14;True;True;88783;23_04929_entwicklung_der_ueberlastungsanzeigen_in_den_bezirksaemtern_rueckschluesse_fuer_die_haushaltsplanung.md
23/4930;2026-08-03;2026-08-11;Geheimplan der Bundesnetzagentur zu industriellen Strom-abschaltungen – mögliche Auswirkungen auf die Hamburger Wirtschaft und Arbeitsplätze?;Robert Risch;fraktionslos;11;25;4;True;True;88784;23_04930_geheimplan_der_bundesnetzagentur_zu_industriellen_strom_abschaltungen_moegliche_auswirkungen_auf_die_.md
23/4931;2026-08-03;2026-08-11;ZRE: Fehlende Finanzierungskosten, unklare Refinanzierung und weiterhin keine vollständige Wirtschaftlichkeitsrechnung für das Großprojekt;Sandro Kappe;CDU;20;31;9;True;True;88785;23_04931_zre_fehlende_finanzierungskosten_unklare_refinanzierung_und_weiterhin_keine_vollstaendige_wirtschaftl.md
23/4935;2026-08-03;2026-08-11;Intransparente Regelungen der Sozialbehörde zu Abgeordnetenbesuchen in öffentlich-rechtlichen Einrichtungen wirft Fragen auf;Andreas Grutzeck;CDU;7;8;3;True;True;88779;23_04935_intransparente_regelungen_der_sozialbehoerde_zu_abgeordnetenbesuchen_in_oeffentlich_rechtlichen_einri.md
23/4936;2026-08-03;2026-08-11;Wildtiere in Zirkusdarbietungen – eine politische Fehlleistung?;Stephan Jersch;Die Linke;9;12;5;True;True;88781;23_04936_wildtiere_in_zirkusdarbietungen_eine_politische_fehlleistung.md
23/4940;2026-08-04;2026-08-11;Baustellen im Bezirk Wandsbek (XVII);"Ralf Niedmers; Christin Christ; Stefan Bereuter; Dennis Thering; Markus Kranig; Sandro Kappe; Thilo Kleibauer";CDU;5;7;7;True;True;88787;23_04940_baustellen_im_bezirk_wandsbek_xvii.md
23/4941;2026-08-04;2026-08-11;GESAH 14 – wird der Behördenkontakt zum Schutzfenster?;Antje Müller-Möller;CDU;20;28;9;True;True;88791;23_04941_gesah_14_wird_der_behoerdenkontakt_zum_schutzfenster.md
23/4942;2026-08-04;2026-08-11;Rechtswidrig abgestellte Anhänger sowie Werbeanhänger im öffentlichen Raum;Markus Kranig;CDU;23;23;5;True;True;88792;23_04942_rechtswidrig_abgestellte_anhaenger_sowie_werbeanhaenger_im_oeffentlichen_raum.md
23/4943;2026-08-04;2026-08-11;Abgemeldete Fahrzeuge und Fahrzeugschrott im öffentlichen Raum;Markus Kranig;CDU;15;20;6;True;True;88788;23_04943_abgemeldete_fahrzeuge_und_fahrzeugschrott_im_oeffentlichen_raum.md
23/4944;2026-08-04;2026-08-11;Der 3. Förderweg im Hamburger Wohnungsbau – eine erste Zwischenbilanz;Dr. Anke Frieling;CDU;20;22;6;True;True;88789;23_04944_der_3_foerderweg_im_hamburger_wohnungsbau_eine_erste_zwischenbilanz.md
23/4945;2026-08-04;2026-08-11;Neue und höhere Köhlbrandbrücke – nötig?;Kay Jäger;Die Linke;5;8;2;True;True;88790;23_04945_neue_und_hoehere_koehlbrandbruecke_noetig.md
23/4946;2026-08-04;2026-08-11;Bauvorhaben der Sprinkenhof GmbH in Hamburg – welche Projekte werden teurer?;Ralf Niedmers;CDU;19;24;4;True;True;88793;23_04946_bauvorhaben_der_sprinkenhof_gmbh_in_hamburg_welche_projekte_werden_teurer.md
23/4947;2026-08-04;2026-08-11;Carpool-Lane auf der Rodigallee – wie entstand die Planung und welchen verkehrlichen Nutzen erwartet der Senat?;"Ralf Niedmers; Philipp Heißner";CDU;9;14;3;True;True;88794;23_04947_carpool_lane_auf_der_rodigallee_wie_entstand_die_planung_und_welchen_verkehrlichen_nutzen_erwartet_de.md
23/4948;2026-08-04;2026-08-11;Auf dem Weg zum Hamburg-Takt: Bilanz des Busbeschleunigungsprogramms;"Ole Thorben Buschhüter; Rosa Domm";"GRÜNE; SPD";7;8;8;True;True;88795;23_04948_auf_dem_weg_zum_hamburg_takt_bilanz_des_busbeschleunigungsprogramms.md
23/4949;2026-08-05;2026-08-11;Wie hat sich der Verkehr in Hamburg im ersten Halbjahr 2026 entwickelt?;Philipp Heißner;CDU;4;4;1;True;True;88786;23_04949_wie_hat_sich_der_verkehr_in_hamburg_im_ersten_halbjahr_2026_entwickelt.md
23/4950;2026-08-06;2026-08-14;Maßnahmen in Farmsen-Berne und Steilshoop (II);Sandro Kappe;CDU;27;29;19;True;True;88802;23_04950_massnahmen_in_farmsen_berne_und_steilshoop_ii.md
23/4951;2026-08-06;2026-08-19;Investitionen in die Zukunft des Sports – Infrastrukturmaßnahmen in Sportstätten in Hamburg seit 2020;Juliane Timmermann;SPD;6;6;122;True;True;88804;23_04951_investitionen_in_die_zukunft_des_sports_infrastrukturmassnahmen_in_sportstaetten_in_hamburg_seit_2020.md
23/4953;2026-08-06;2026-08-14;Azubiwohnen in Hamburg – hat der Senat einen Plan?;Dr. Sabine Ritter;Die Linke;21;30;8;True;True;88805;23_04953_azubiwohnen_in_hamburg_hat_der_senat_einen_plan.md
23/4954;2026-08-06;2026-08-14;Schachflächen im Stadtpark;Marie Kleinert;Die Linke;5;6;2;True;True;88806;23_04954_schachflaechen_im_stadtpark.md
23/4955;2026-08-07;2026-08-14;Bessere Chancen für Obdachlose – geht der Clearingstelle zur Gesundheitsversorgung von Ausländern ohne Krankenversicherung das Geld aus, weil der Senat Unterfinanzierung durchaus einkalkuliert hat? (IV);"Andreas Grutzeck; Christin Christ";CDU;6;10;3;True;True;88799;23_04955_bessere_chancen_fuer_obdachlose_geht_der_clearingstelle_zur_gesundheitsversorgung_von_auslaendern_ohn.md
23/4956;2026-08-07;2026-08-14;Nimmt die Zahl der TBC-Infektionen in Hamburg zu?;"Andreas Grutzeck; Christin Christ";CDU;5;6;2;True;True;88800;23_04956_nimmt_die_zahl_der_tbc_infektionen_in_hamburg_zu.md
23/4957;2026-08-07;2026-08-14;Flüchtlingsunterkünfte im Wahlkreis 14 (Rahlstedt);Markus Kranig;CDU;24;33;26;True;True;88813;23_04957_fluechtlingsunterkuenfte_im_wahlkreis_14_rahlstedt.md
23/4958;2026-08-07;2026-08-14;Weniger Brauereien bundesweit – wie entwickelt sich der Brauereistandort Hamburg?;"David Erkalp; Nikola Tunici";CDU;9;12;5;True;True;88803;23_04958_weniger_brauereien_bundesweit_wie_entwickelt_sich_der_brauereistandort_hamburg.md
23/4959;2026-08-07;2026-08-14;Entwicklung städtischer Flächen durch private Projektentwickler – welche Bilanz zieht der Senat nach fast zehn Jahren?;Dr. Anke Frieling;CDU;20;25;5;True;True;88809;23_04959_entwicklung_staedtischer_flaechen_durch_private_projektentwickler_welche_bilanz_zieht_der_senat_nach_.md
23/4960;2026-08-07;2026-08-14;Köhlbrandbrücke: Warum konnten Fahrzeuggewichte über 44 Tonnen schon 2012 ausgewertet werden – heute aber nicht?;"Dr. Antonia-Katharina Goldner; Philipp Heißner";CDU;17;22;6;True;True;88807;23_04960_koehlbrandbruecke_warum_konnten_fahrzeuggewichte_ueber_44_tonnen_schon_2012_ausgewertet_werden_heute_.md
23/4961;2026-08-07;2026-08-14;Welche Konsequenzen zieht der LSBG aus der missglückten Kommunikation mit mehrfachen Termin- und Planungsänderungen bei der Sanierung der Bergstedter Chaussee?;Thilo Kleibauer;CDU;15;19;4;True;True;88808;23_04961_welche_konsequenzen_zieht_der_lsbg_aus_der_missglueckten_kommunikation_mit_mehrfachen_termin_und_plan.md
23/4962;2026-08-07;2026-08-14;Kopfsteinpflaster abschleifen statt aufwendig umbauen – auch ein Modell für Hamburg?;Philipp Heißner;CDU;13;17;3;True;True;88814;23_04962_kopfsteinpflaster_abschleifen_statt_aufwendig_umbauen_auch_ein_modell_fuer_hamburg.md
23/4963;2026-08-07;2026-08-14;Welche Auswahlkriterien gibt es für das durch das Bundesinvestitionsprogramm ermöglichte Förderprogramm für die Kindertagesbetreuung bei Sanierungen und Ersatzbauten von Kita-Gebäuden?;Thomas Meyer;Die Linke;4;9;2;True;True;88817;23_04963_welche_auswahlkriterien_gibt_es_fuer_das_durch_das_bundesinvestitionsprogramm_ermoeglichte_foerderpro.md
23/4964;2026-08-10;2026-08-18;ZRE und Stadtreinigung Hamburg – Transparenz, Corporate Governance und parlamentarische Kontrolle: Warum bleiben zentrale Fragen des Senats unbeantwortet?;Sandro Kappe;CDU;19;28;9;True;True;88844;23_04964_zre_und_stadtreinigung_hamburg_transparenz_corporate_governance_und_parlamentarische_kontrolle_warum_.md
23/4965;2026-08-10;2026-08-18;Suchtkranke, Spritzen, Exkremente – Hilfe für Anwohner in St. Georg verzweifelt gesucht (XV);"Andreas Grutzeck; Stefanie Blaschka; Christin Christ";CDU;4;5;2;True;True;88846;23_04965_suchtkranke_spritzen_exkremente_hilfe_fuer_anwohner_in_st_georg_verzweifelt_gesucht_xv.md
23/4966;2026-08-10;2026-08-18;Wohnungsbestand und Wohnungsbautätigkeit im Stadtteil Rahlstedt im Jahre 2025;"Ole Thorben Buschhüter; Astrid Hennies";SPD;18;25;10;True;True;88849;23_04966_wohnungsbestand_und_wohnungsbautaetigkeit_im_stadtteil_rahlstedt_im_jahre_2025.md
23/4967;2026-08-10;2026-08-18;Sozialer Wohnungsbau in Hamburg – Entwicklung der Wohnraumförderung und Wirkung der unterschiedlichen Förderinstrumente;Martina Koeppen;SPD;15;15;7;True;True;88850;23_04967_sozialer_wohnungsbau_in_hamburg_entwicklung_der_wohnraumfoerderung_und_wirkung_der_unterschiedlichen_.md
23/4968;2026-08-10;2026-08-18;20 Millionen Euro für Umzug und Herrichtung – wie teuer ist der Umzug der HPA wirklich?;"Thilo Kleibauer; Dr. Antonia-Katharina Goldner";CDU;18;27;5;True;True;88853;23_04968_20_millionen_euro_fuer_umzug_und_herrichtung_wie_teuer_ist_der_umzug_der_hpa_wirklich.md
23/4969;2026-08-10;2026-08-18;HHLA – MSC Squeeze Out und Nachbesserungsklausel;Kay Jäger;Die Linke;3;5;2;True;True;88854;23_04969_hhla_msc_squeeze_out_und_nachbesserungsklausel.md
23/4970;2026-08-10;2026-08-18;Todesfall nach Vermisstenmeldung einer Jugendeinrichtung;Jan Libbertz;Die Linke;27;35;6;True;True;88848;23_04970_todesfall_nach_vermisstenmeldung_einer_jugendeinrichtung.md
23/4976;2026-08-11;2026-08-18;Sachstand zur Bezirksverwaltungsreform 2026;Robert Risch;fraktionslos;10;11;3;True;True;88851;23_04976_sachstand_zur_bezirksverwaltungsreform_2026.md
23/4977;2026-08-11;2026-08-18;Parkplatzabbau trotz hohen Parkdrucks – was passiert im Komponistenviertel?;Julian Herrmann;CDU;22;36;5;True;True;88852;23_04977_parkplatzabbau_trotz_hohen_parkdrucks_was_passiert_im_komponistenviertel.md
23/4978;2026-08-11;2026-08-18;Kosten und Entwicklung von IT-Projekten bei den öffentlichen Unternehmen im Verantwortungsbereich der BUKEA;Sandro Kappe;CDU;9;11;11;True;True;88858;23_04978_kosten_und_entwicklung_von_it_projekten_bei_den_oeffentlichen_unternehmen_im_verantwortungsbereich_de.md
23/4979;2026-08-11;2026-08-18;Wie entwickelt sich der Personalbedarf in der Hamburger Verwaltung aus welchen Gründen?;"Andreas Grutzeck; Stefan Bereuter";CDU;6;8;7;True;True;88859;23_04979_wie_entwickelt_sich_der_personalbedarf_in_der_hamburger_verwaltung_aus_welchen_gruenden.md
23/4980;2026-08-11;2026-08-18;Wie begründet der Senator Tjarks seine reduzierten Ziele im Verkehrsbereich?;Philipp Heißner;CDU;11;11;3;True;True;88860;23_04980_wie_begruendet_der_senator_tjarks_seine_reduzierten_ziele_im_verkehrsbereich.md
23/4982;2026-08-11;2026-08-18;Neubau für das Institut für Hygiene und Umwelt – jetzt mit fast 500 Millionen Euro aus dem Sondervermögen für Infrastrukturinvestitionen?;Thilo Kleibauer;CDU;10;17;3;True;True;88861;23_04982_neubau_fuer_das_institut_fuer_hygiene_und_umwelt_jetzt_mit_fast_500_millionen_euro_aus_dem_sonderverm.md
23/4983;2026-08-11;2026-08-18;Umsetzung des umstrittenen Bebauungsplans Volksdorf 46 am Buchenkamp: Erneutes Abweichen von den ursprünglichen Fristen und Planinhalten mit mehr Wohneinheiten und wechselnden Beteiligten;Thilo Kleibauer;CDU;20;35;4;True;True;88862;23_04983_umsetzung_des_umstrittenen_bebauungsplans_volksdorf_46_am_buchenkamp_erneutes_abweichen_von_den_urspr.md
23/4984;2026-08-12;2026-08-18;Nacktdarstellung auf dem Spielzeitheft der Hamburgischen Staatsoper;Eugen Seiler;AfD;10;14;3;True;True;88856;23_04984_nacktdarstellung_auf_dem_spielzeitheft_der_hamburgischen_staatsoper.md
23/4985;2026-08-12;2026-08-18;Fernkälte in Hamburg - bestehende Infrastruktur, Wirtschaftlichkeit und Potenziale für öffentliche Gebäude und weitere Quartiere?;"Dr. Anke Frieling; Markus Kranig; Sandro Kappe";CDU;25;33;4;True;True;88857;23_04985_fernkaelte_in_hamburg_bestehende_infrastruktur_wirtschaftlichkeit_und_potenziale_fuer_oeffentliche_ge.md
23/4986;2026-08-12;2026-08-18;Auffälligkeiten bei Kosten in öffentlich-rechtlichen Unterkünften werfen Fragen auf (II);Andreas Grutzeck;CDU;6;6;3;True;True;88863;23_04986_auffaelligkeiten_bei_kosten_in_oeffentlich_rechtlichen_unterkuenften_werfen_fragen_auf_ii.md
23/4989;2026-08-12;2026-08-18;ZRE: Finanzierungskosten müssen endlich offengelegt werden – welche Gesamtkosten erwartet der Senat tatsächlich?;Sandro Kappe;CDU;23;29;14;True;True;88864;23_04989_zre_finanzierungskosten_muessen_endlich_offengelegt_werden_welche_gesamtkosten_erwartet_der_senat_tat.md
23/4990;2026-08-12;2026-08-18;Status und Zukunft der Grünfläche Hohensasel/Aalkrautweg (III);"Dennis Thering; Stefan Bereuter";CDU;2;2;1;True;True;88865;23_04990_status_und_zukunft_der_gruenflaeche_hohensasel_aalkrautweg_iii.md
23/4992;2026-08-13;2026-08-21;Maßnahmen in Farmsen-Berne und Steilshoop (IV);Sandro Kappe;CDU;19;19;11;True;True;88879;23_04992_massnahmen_in_farmsen_berne_und_steilshoop_iv.md
23/4995;2026-08-13;2026-08-21;Pilotprojekt „hvv Klimaticket Plus“ für Airbus-Beschäftigte;Ole Thorben Buschhüter;SPD;8;9;4;True;True;88876;23_04995_pilotprojekt_hvv_klimaticket_plus_fuer_airbus_beschaeftigte.md
23/4997;2026-08-13;2026-08-21;Baustelle in der Groß Flottbeker Straße – Verzögerungen und weiterer Zeitplan;Andreas Grutzeck;CDU;4;4;2;True;True;88878;23_04997_baustelle_in_der_gross_flottbeker_strasse_verzoegerungen_und_weiterer_zeitplan.md
23/4996;2026-08-14;2026-08-21;Koordinierungsstelle für ausländische Risikopersonen und Straftäter (KOSTARS);Deniz Celik;Die Linke;22;24;6;True;True;88877;23_04996_koordinierungsstelle_fuer_auslaendische_risikopersonen_und_straftaeter_kostars.md
